In diesem Kapitel werden wir Systeme betrachten, bei denen die Zeilenzahl m größer als die Spaltenzahl n ist. Demzufolge liegen mehr Bedingungen als Freiheitsgrade vor, sodass auch im Fall linear unabhängiger Spaltenvektoren keine Lösung des Problems existieren muss.	In solchen Fällen spricht man von einem überbestimmten Gleichungssystem. Ein Beispiel dafür ist das lineare Ausgleichsproblem, bei dem versucht wird, eine bestmögliche Lösung für ein System von überbestimmten Gleichungen zu finden. Um das Problem zu lösen, können verschiedene Methoden angewendet werden. Eine Möglichkeit ist die Methode der kleinsten Quadrate, bei der versucht wird, den Fehler zwischen den gegebenen Bedingungen und der Lösung zu minimieren. Dabei werden die Abweichungen zwischen den gegebenen Werten und den berechneten Werten quadriert und summiert.	571	687
Im Zusammenhang mit der aktuellen Komplexitäts‑, Chaos‑ und Selbstorganisationsforschung erhalten die Begriffe ‚Muster’/‚Ordner’/‚Attraktor’ eine zentrale Stellung für die Analyse und Veränderung/Intervention in verschiedenen sozialund naturwissenschaftlichen Disziplinen – u. a. bei der Bedeutung von Chaos im Psychotherapieprozess (vgl. Strunk und Schiepek 2014) sowie in sprach‑, kulturund naturwissenschaftlichen Feldern (vgl.	Bühler 2010). Muster sind dabei als wiederkehrende Strukturen oder Verhaltensweisen zu verstehen, die in einem System beobachtet werden können. Sie können sowohl in der Natur als auch in sozialen Systemen auftreten und dienen als Grundlage für die Analyse und das Verständnis dieser Systeme. Ein Muster kann als eine Art Ordnung oder Regelhaftigkeit betrachtet werden, die in einem System vorhanden ist. Es kann sich um eine wiederkehrende Abfolge von Ereignissen, eine bestimmte Struktur oder eine charakteristische Verhaltensweise handeln. Muster können dabei auf verschiedenen Ebenen beobachtet werden, zum Beispiel auf der individuellen, zwischenmenschlichen oder gesellschaftlichen Ebene. Ein Ordner hingegen ist eine Art von Muster, das eine bestimmte Funktion oder Bedeutung in einem System hat. Es kann als eine Art Anziehungspunkt oder Ziel betrachtet werden, auf das das System hinarbeitet oder sich entwickelt.	921	687
Am Ende dieses Buches sollten wir uns nun abschließend einmal fragen, ob wir den Kosmos als Ganzen nach allen zuvor angestellten Überlegungen nun eigentlich besser verstanden haben. Kommen wir deswegen noch einmal auf die Ausgangsfrage des Buches zurück: Können wir nach allen Rätseln, die das Universum in Form seiner von uns beobachteten Eigenschaften aufgibt, dennoch hoffen, das Weltganze, das sich hinter diesen Eigenschaften verbirgt, zu verstehen?	Um diese Frage zu beantworten, müssen wir zunächst die Erkenntnisse betrachten, die wir während unserer Reise durch das Buch gewonnen haben. Wir haben uns mit den Grundlagen der Physik beschäftigt, die uns ermöglichen, die Naturgesetze zu verstehen, die den Kosmos regieren. Wir haben uns mit den verschiedenen Theorien und Modellen auseinandergesetzt, die versuchen, das Universum zu erklären. Doch trotz all dieser Bemühungen bleibt der Kosmos ein Mysterium. Es gibt noch immer viele ungelöste Rätsel und Fragen, die uns beschäftigen. Wir haben gelernt, dass das Universum aus dunkler Materie und dunkler Energie besteht, von denen wir noch nicht viel wissen. Wir haben erfahren, dass es möglicherweise andere Dimensionen gibt, die wir nicht wahrnehmen können. Und wir haben erkannt, dass unsere Vorstellung von Raum und Zeit möglicherweise nicht ausreicht, um den Kosmos vollständig zu verstehen. Dennoch sollten wir nicht die Hoffnung aufgeben, das Weltganze zu verstehen.	976	687
Das vorliegende Kapitel der vorliegenden Dissertation ist ebenfalls in der Form eines wissenschaftlichen Arbeitspapiers strukturiert und widmet sich der Approximation von Markenindikatoren durch Social Media Analytics. Die Studie ist auf die in Kapitel 1.2 erläuterten Forschungsfragen 3 und 4 ausgerichtet.	Die Forschungsfragen 3 und 4 beziehen sich auf die Identifizierung und Messung von Markenindikatoren mithilfe von Social Media Analytics. In diesem Kapitel werden verschiedene Methoden und Ansätze zur Approximation dieser Indikatoren vorgestellt und diskutiert. Zunächst wird ein Überblick über den aktuellen Stand der Forschung auf dem Gebiet der Markenindikatoren gegeben.	374	687
Zur Abklärung urologischer Fragestellungen stehen CT und MRT als schnittbildgebende Verfahren zur Verfügung. In Notfallsituationen – wie bei akuten Blutungen, Trauma oder einer Nierenkolik mit vermuteter zugrunde liegender Urolithiasis – stellt die CT die Modalität der Wahl dar.	Die CT (Computertomographie) ist ein schnittbildgebendes Verfahren, das in der Urologie zur Abklärung verschiedener Fragestellungen eingesetzt wird. Sie ermöglicht eine detaillierte Darstellung der inneren Strukturen des Harntrakts und der umliegenden Gewebe. Bei akuten Blutungen, Trauma oder einer Nierenkolik mit vermuteter zugrunde liegender Urolithiasis ist die CT die bevorzugte Untersuchungsmethode in Notfallsituationen. Die CT bietet den Vorteil einer schnellen und präzisen Diagnosestellung. Sie kann Blutungen, Verletzungen oder Harnsteine im Harntrakt genau lokalisieren und bewerten. Durch die schnelle Bildgebung ist es möglich, lebensbedrohliche Zustände schnell zu erkennen und entsprechende Maßnahmen einzuleiten.	730	687
Ob in Chemikalien oder Farbstoffen — wer krebserregenden Verbindungen der Aminoaromaten im Beruf ausgesetzt ist, dem droht ein Tumor der ableitenden Harnwege. Vermutet ein Arzt bei Patienten eine Berufskrankheit, ist er gesetzlich verpflichtet, das zu melden.	Die Meldung einer vermuteten Berufskrankheit ist von großer Bedeutung, da sie dazu beiträgt, potenzielle Gefahren am Arbeitsplatz zu identifizieren und geeignete Schutzmaßnahmen zu ergreifen.	191	687
Sowohl auf internationaler als auch auf europäischer und nationaler Ebene bestehen normative Vorgaben zum Datenschutzrecht. Diese bauen historisch aufeinander auf oder leiten sich voneinander ab.	Die normativen Vorgaben zum Datenschutzrecht auf internationaler Ebene werden hauptsächlich durch die Datenschutzgrundverordnung (DSGVO) der Europäischen Union festgelegt. Diese Verordnung, die im Jahr 2018 in Kraft trat, legt einheitliche Regeln für den Schutz personenbezogener Daten in allen Mitgliedstaaten der EU fest.	323	687
Das Kapitel umfasst eine ausführliche Darstellung der Tumoren des Skelettsystems, wobei nahezu alle in der aktuellen WHO-Klassifikation erfassten Entitäten in Bezug auf Pathogenese, Epidemiologie und Manifestationsalter, Lokalisation und Symptomatik, Morphologie, Verlauf und Differentialdiagnose abgehandelt werden. Besonderes Augenmerk wird darauf gelegt, die Zusammenhänge zwischen den bildgebenden Befunden (Röntgenbild, Schnittbildgebung) und den pathologisch-anatomischen Befunden zu verdeutlichen.	Es wird auch auf die Bedeutung der Bildgebung bei der Diagnose und dem Staging von Tumoren des Skelettsystems eingegangen. Die verschiedenen bildgebenden Verfahren wie Röntgen, Computertomographie (CT) und Magnetresonanztomographie (MRT) werden detailliert erläutert und ihre Vor- und Nachteile diskutiert. Ein weiterer Schwerpunkt liegt auf der Differentialdiagnose der verschiedenen Tumorentitäten. Es werden typische radiologische Merkmale und Muster beschrieben, die bei der Unterscheidung zwischen gutartigen und bösartigen Tumoren helfen können. Auch seltene Tumoren und ihre charakteristischen bildgebenden Befunde werden behandelt.	639	687
Dieser Beitrag erörtert Grundlagen der Steuerpolitik. Er definiert die Zwecke der Besteuerung, unterscheidet die wichtigsten Steuertypen, diskutiert generelle steuerpolitische Entwicklungen der letzten 50 Jahre und vergleicht die nationalen Steuersysteme von Ländern innerhalb und außerhalb der OECD.	Die Grundlagen der Steuerpolitik sind von großer Bedeutung für die wirtschaftliche Entwicklung eines Landes. Die Besteuerung dient in erster Linie dazu, die notwendigen finanziellen Mittel für den Staatshaushalt zu generieren.	226	687
Diese Patientenleitlinie ist die laienverständliche Darstellung der wissenschaftlichen Leitlinie „Diagnostik und Therapie von Essstörungen“. Sie richtet sich an Menschen, die an einer Essstörung erkrankt sind, an ihre Angehörigen und Personen, die ihnen nahe stehen sowie an professionelle Helfer.	Die Patientenleitlinie bietet eine leicht verständliche Zusammenfassung der wissenschaftlichen Leitlinie, um Menschen mit Essstörungen, ihre Angehörigen und nahestehenden Personen zu informieren. Sie soll auch professionellen Helfern als Leitfaden dienen.	255	687
