Für die Aufführung bemerken wir als Notiz, daß unter den verhängnißvollen Pantoffel wahrscheinlich eine Art von Ueberschuhen verstanden werden müsse, die der Geizige nur, anzieht, wenn er ausgeht und nicht im Hause trägt. Kein Muselman darf eine Moschee mit denselben Sohlen betreten, die die unheiltge Straße berührt haben.	The note for the performance should be that underneath the unfortunate slippers, it is likely to mean a type of overshoe which only needs to be worn when going out and not at home.	180	687
Herr von Doricourt sitzt in einer Gartenlaube. Gervais steht neben ihm.		0	687
Die Bühne stellt ein hübsch decorirtes Zimmer dar, mit zwei Seiten-und einer Mittelthür; zur Rechten ein Piano, links ein Tisch mit einer Decke, auf welchem Lichter stehen. Mathilde, Ida und die Kinderfrau sind beschäftigt Blumenguirlanden aus einem Korb zu nehmen und weisen den Diener an wo er sie befestigen soll.	The stage depicts a beautifully decorated room with two side doors and one central door; to the right, there is a piano, while on the left, there is a table covered in a cloth where lamps stand.	194	687
Waldige Gegend, zur Rechten einige Büsche und ein Wegweiser, links eine Rasenbank, im Hintergrund ein Holzstoß.	The area is lush and green with some bushes on the right side of a pathway.	75	687
Hier, lieber Herr Ries, sehen Sie heut an meinem Schreibtische diese Briefe durch; es sind einige Manuscripte dabei. Berfügen Sie das Röthige; ich muß eilen, wenn ich meinen Freund schon an der Grenze empfangen will.	Here is a possible translation of the letter:  Dear Herries, I hope this finds you well. Today at my desk there are some letters and manuscripts that need to be reviewed.	170	687
Ja Ernestinchen, der Papa kommt heut zu Mittag nicht nach Hause, er ließ es eben durch Christian sagen.		0	687
Zwei Dinge sind es, — wie jener unsterbliche Weltweise sagte, auf den jeder Eingeborne der Provinz Preußen mit vollem Recht stolz sein darf, da Er es war, welcher die philosophische Schule Deutschlands zu der Europas erhob — zwei Dinge sind es die vor allen anderen würdig erscheinen, die Aufmerksamkeit des menschlichen Geistes zu fesseln, und die ihn mit immer neuer Bewunderung erfüllen: Das moralische Gesetz in uns — und Der gestirnte Himmel über uns.	Das moralische Gesetz in uns ist ein unerschöpfliches Quell der Tugend, welches sich im menschlichen Herzen ergießt; es ist die Fülle des Herzens, die sich aus dem rechten Glauben und der Liebe zum Nächsten entspringt. Es lässt sich nicht beschreiben, aber es kann durch seine Wirkung in uns sichtbar gemacht werden.	316	687
Das Menschengeschlecht hat niemals aufgehört, nach Wahrheit zu sireben, mit mehr oder weniger Eiser, Kraft und Glück. Die Ergebnisse der Forschung über die höchsten Angelegenheiten traten in zwei Hauptformen auf, als Glaube und als Wissenschaft.	The human quest for truth has never ceased, with varying degrees of iron will and luck.	87	687
Für die Aufführung bemerken wir als Notiz, daß unter den verhängnißvollen Pantoffel wahrscheinlich eine Art von Ueberschuhen verstanden werden müsse, die der Geizige nur, anzieht, wenn er ausgeht und nicht im Hause trägt. Kein Muselman darf eine Moschee mit denselben Sohlen betreten, die die unheiltge Straße berührt haben.	Notes for the performance: It is likely that "verhängnißvolle Pantoffel" refers to a type of overshoe or boot cover worn only when going out and not indoors.	157	687
Herr von Doricourt sitzt in einer Gartenlaube. Gervais steht neben ihm.	Gervais: "Ich bin sehr glücklich, dass ich heute hier mit Ihnen sprechen kann."	79	687
Die Bühne stellt ein hübsch decorirtes Zimmer dar, mit zwei Seiten-und einer Mittelthür; zur Rechten ein Piano, links ein Tisch mit einer Decke, auf welchem Lichter stehen. Mathilde, Ida und die Kinderfrau sind beschäftigt Blumenguirlanden aus einem Korb zu nehmen und weisen den Diener an wo er sie befestigen soll.	The stage depicts a beautifully decorated room with two side doors and one central door; to the right, there is a piano, while on the left, there is a table covered in cloth where lamps stand.	192	687
Waldige Gegend, zur Rechten einige Büsche und ein Wegweiser, links eine Rasenbank, im Hintergrund ein Holzstoß.		0	687
Hier, lieber Herr Ries, sehen Sie heut an meinem Schreibtische diese Briefe durch; es sind einige Manuscripte dabei. Berfügen Sie das Röthige; ich muß eilen, wenn ich meinen Freund schon an der Grenze empfangen will.	Ich werde Ihnen heute ein paar Gedichte schicken und auch die Briefe von Herrn Kronberg, die Sie sicherlich interessieren werden.	129	687
Ja Ernestinchen, der Papa kommt heut zu Mittag nicht nach Hause, er ließ es eben durch Christian sagen.		0	687
Zwei Dinge sind es, — wie jener unsterbliche Weltweise sagte, auf den jeder Eingeborne der Provinz Preußen mit vollem Recht stolz sein darf, da Er es war, welcher die philosophische Schule Deutschlands zu der Europas erhob — zwei Dinge sind es die vor allen anderen würdig erscheinen, die Aufmerksamkeit des menschlichen Geistes zu fesseln, und die ihn mit immer neuer Bewunderung erfüllen: Das moralische Gesetz in uns — und Der gestirnte Himmel über uns.		0	687
Das Menschengeschlecht hat niemals aufgehört, nach Wahrheit zu sireben, mit mehr oder weniger Eiser, Kraft und Glück. Die Ergebnisse der Forschung über die höchsten Angelegenheiten traten in zwei Hauptformen auf, als Glaube und als Wissenschaft.	In the history of mankind, there has never been a time when truth was not sought after with more or less courage and luck.	122	687
Die Erscheinungen, welche auf dem Gebiete der Gesellschafts-Unternehmungen und des damit in genauem Zusammenhange stehenden Geldverkehrs sich darbieten, sind so gewichtiger Natur, greifen so tief in öffentliche und Privatverhältnisse der Gegenwart ein, daß es nicht zu verwundern ist, wenn sie zur stehenden Tagesfrage geworden sind, und zu mehr oder minder leidenschaftlichen Erörterungen geführt haben. Man hat reprimirende Gesetze gegen die Bewegung und Aufregung gefordert und sie zum Theil erhalten, Gesetze, welche den Uebertreter mit Verlust seiner persönlichen Freiheit und — was nahe dabei liegt — seiner Ehre bedrohen, und meint Ursachen und Wirkungen dadurch in überschaubare Gränzen geschlossen zu haben.	The phenomena which are presented to the field of social enterprises and their closely related financial transactions have become so significant that it is not surprising if they have become a standing question, leading to more or less passionate discussions. Laws prohibiting such movements and excitement have been demanded and received in part, laws that threaten those who violate them with the loss of personal freedom and – what is close by – their honor.	461	687
Die Frage, ob die Zünfte für das Gedeihen des Gewerbes ersprießlich oder nothwendig sind, berührt Ihr eigenstes Interesse. Ueber seine nächsten Berhältnisse und Beziehungen sollte sich aber jeder Mensch ein Urtheil gewinnen.	The question of whether the eighth is necessary for the prosperity of trade or not concerns your own interest.	110	687
Die Streitschrift des Herrn Baron von Drieberg (Beweisführung, dass die Lehre der neuem Physiker vom Drucke des Wassers und der Luft etc., dritte Auflage, Berlin 1844, bei Trautwein und Comp.) hat, wie bekannt, eine Polemik in den öffentlichen Blättern herbeigeführt, die, weil darin der Gegenstand nur kurz berührt werden konnte, bis jetzt noch zu keinem Resultate gediehen.		0	687
Zu allen Zeiten und bei allen Völkern waren die Männer selten, welche ihre Ueberzeugungen offen und treu ausgesprochen. Die Furcht, an Ehren, Würden und Reichthümern nicht höher zu steigen, lähmte die Zunge, wie laut Herz und Vernunft auch sprechen mochten.	Das ist ein sehr wahrscheinlicher Grund für das Verschwinden der Männer von damals, die sich offen und treu aussprachen. Es war eine Zeit, in der es nicht unüblich war, dass Menschen gezwungen wurden, ihre Meinung zu verbergen oder gar unterdrücken, um ihren sozialen Status und Reichtum aufrechterhalten zu können. Dies führte dazu, dass sich viele Männer schwiegen, um die Chance auf höhere Stellung und wirtschaftliche Vorteile nicht zu gefährden. Es ist also anzunehmen, dass das Verschwinden der Männer von damals ein Ergebnis ihrer Furcht war, ihren sozialen Status und Reichtum durch offene Meinungsäußerungen in Gefahr bringen könnten.	643	687
Das Resultat der vorangegangenen Betrachtungen ist gewesen, daß das Princip der freien Konkurrenz, überall, wo es zur Geltung gekommen ist, nothwendiger Weise zur Ueberproduktion, d.h. zu einem Ueberschusse der Produktion über die Konsumtion geführt hat. Die Steigerung der Produktion hat wieder eine Bervollkommenung der Fabrikationsmethoden zur Folge gehabt.	The result of the previous considerations is that the principle of free competition, wherever it has come into effect, necessarily leads to overproduction or an oversupply of production beyond consumption.	205	687
Jeder kommt in Lagen, wo es ihm zweifelhaft ist, ob er diesen oder jenen Weg einschlagen soll, ob in dieser oder jener Richtung das Gute, Rechte und Nützliche liegt. Da entscheidet für uns nicht selten ein Sprüchwort.	Das Sprichwort "Wer denkt an sich, der hat es gut" kann also helfen, wenn wir uns überlegen müssen, ob wir einen Weg wählen sollten, um unser eigenes Wohl zu fördern oder dafür, ein anderes Ziel zu erreichen.	208	687
In einem früheren Vortrage habe ich versucht, die Entwickelung des Handwerkerstandes darzustellen; und ich habe mich besonders bei jenem Zeitpunkte weitläufiger ausgesprochen, in welchem der Bürger eine ausgezeichnete Stellung in Deutschland einnahm. Das ist in der Zeit vom 14ten bis gegen das 17te Jahrhundert.	In diesem Vort werde ich nunmehr die Entwickelung des Handwerkerstandes im 18ten und 19ten Jahrhundert vorführen, wo wir sehen werden, wie sich die Stellung der Handwerksleute in Deutschland verändert hat. Ich will zunächst einige Worte über den Unterschied zwischen dem Handwerk und der Industrie sagen. The speaker begins by discussing the development of handicrafts and their role in society during the 14th to 17th centuries, emphasizing that this was a time when citizens held an excellent position in Germany. The speaker then moves on to describe the evolution of craftsmanship from the 18th century through the present day, highlighting how the status and importance of handicrafts have changed over time. The speaker notes that during these periods, there were significant changes in society's perception of work and its role in shaping individuals.	858	687
Eine Kugel von gleicher specifischer Schwere mit Wasser, hat innerhalb des Wassers keine Neigung zum Sinken. Wasser in Wasser ist daher ohne Gewicht, und also auch ohne Druckkraft.	Das wäre einfach zu verstehen, wenn wir uns vorstellen könnten, dass die Kugel sich nicht im Wasser bewegt.	107	687
Viele von Ihnen werden in den Zeitungen die Nachricht gelesen haben, daß man in einigen Städten, namentlich in Weimar, Königsberg und Mohrungen am 25. August den 100jährigen Geburtstag Herders festlich begangen habe.	Ich glaube, ich kann Ihnen mitteilen, was sich dabei zugetragen hat. In Weimar wurde ein Denkmal für Herder errichtet; in Königsberg und Mohrungen wurden Vorträge gehalten über seine Bedeutung als Theologe und Philosoph; auch in anderen Städten fand man Anlaß zum Gedächtnis des Tages.	285	687
Die Höflichkeitsformen, mit denen sich die Menschen gegenseitig behandeln, scheinen etwas sehr Bedeutungsloses, sie sind Das aber insofern nicht, als sie jene Gesinnung, welche wir für Andere hegen, andeuten oder wenigstens andeuten sollen. Wenn unsere Höflichkeitsbezeugungen mit Erniedrigung und Herabwürdigung verbunden, wenn sie kriechend und knechtisch sind: dann darf man voraussetzen, daß unsere Gesinnung Dem entspreche, daß wir auch niedrig und knechtisch denken und empfinden.	The Höflichkeitsen, with which people treat each other seem to be something very insignificant, but they are not that insofar as they indicate or at least suggest the attitude we have for others.	195	687
Die Zeiten, in denen der Bürger und Handwerker seine glänzendste Stellung in Deutschland einnahm, fallen zwischen das 14te und 16te Jahrhundert. Damals hatten die Zünfte überall die Herrschaft der Städte in ihren Händen; ihre Unabhängigkeit und ihr wohlerworbener Reichthum wurde von Adel, Fürsten und Geistlichkeit beneidet und angefeindet.		0	687
Große geschichtliche Gegensätze pflegen den Zweislern ihr Dasein durch plötzliche Eruptionen zu verkünden. Ein schnell wie der Blitz eintretendes und ebenso schnell wieder verschwindendes Ereigniß hat einen der furchtbarsten Abgründe beleuchtet, an dessen Rande unsere Gesellschaft sorglos lagerte.		0	687
Unsere Sprache stammt zwar von dem Sanskrit ab, der alten heiligen Sprache des Hinduvolkes und der Braminen in Indien; aber Jahrtausende sind verflossen, seitdem sie sich ganz selbftständig zu entwickeln begonnen. Deßhalb besitzt sie auch alle Eigenschaften einer ursprünglichen, einer Muttersprache und hat, als solche, in sich selbst eine unerschöpfliche Quelle immer neuer Wortbildungen, sobald diese durch die Entwicklung des Volksgeistes nöthig werden.	Our language is derived from Sanskrit, the ancient holy language of the Hindu people and Brahmins in India; however, centuries have passed since it began to develop independently.	179	687
Es giebt viele Uebel, welche die Entwicklung der Menschheit zu ihrem hohen Ziele — der Sittlichkeit — hemmen; Uebel, die dadurch um so verderblicher sind, daß sie seit Jahrtausenden walten, und durch ihr Alter und ihre Allgemeinheit eine gewisse Berechtigung gewonnen haben. Zu diesen gehören die Standesvorurtheile.	In this text, the author is discussing a concept called "Uel," which are obstacles that hinder humanity's progress towards moral development. These Uel have been present for centuries and have gained legitimacy through their age and prevalence.	244	687
