 Drei Frauen unterschiedlichen Alters erzählen über das „Leben mit Essstörungen“: eine junge Bulimikerin, eine Magersüchtige, die mit 30 kg in Lebensgefahr schwebte und eine 29-Jährige, die schon ihr halbes Leben hungert.	Die junge Bulimikerin, Anna, erzählt: "Ich war 18, als ich angefangen habe, mich zu übergeben. Ich habe mich in den Spiegel geschaut und war unzufrieden mit meinem Körper.	171	221
  40, umstrittener Landesvize des Journalistenverbandes (DJV) in Brandenburg, hat den DJV-Bundesvorsitzenden Michael Konken verklagt. Dies bestätigte der brandenburgische DJV-Landesvorsitzende Bernd Martin der taz.	Der DJV-Bundesvorsitzende Michael Konken hat die Klage zurückgezogen, nachdem der DJV-Landesvorstand in Brandenburg sich für ihn eingesetzt hat und die Mitglieder des Verbandes in Brandenburg ihn unterstützt haben. Konken erklärte, dass er die Entscheidung getroffen hat, um den Verband in Brandenburg und seine Mitglieder vor weiteren Konflikten und Spaltungen zu schützen. Der brandenburgische DJV-Landesvorsitzende Bernd Martin zeigte sich erleichtert über die Entscheidung von Konken und dankte den Mitgliedern des Verbandes in Brandenburg für ihre Unterstützung. Er betonte, dass der DJV in Brandenburg weiterhin für die Pressefreiheit und die Rechte von Journalisten eintreten wird und sich für eine demokratische und offene Gesellschaft einsetzen wird.	759	221
  80, ist offenbar freigeistiger als bekannt. Jedenfalls wirbt er, wie der   berichtet, für die rechtsextreme Postille   bedeutet für mich, dass es noch unabhängige Geister in der deutschen Medienlandschaft gibt und Journalisten, die das Risiko eingehen, gegen den Strom zu schwimmen“, wird er in einem Faltblatt zitiert.	In einem Interview mit der "taz" erklärt er, dass er sich als "liberal-konservativ" sieht und betont, dass er niemals für eine "rechtsextreme" Zeitung gearbeitet hat. "Ich habe nur für eine Zeitung namens 'Die Postille' gearbeitet, die möglicherweise einige rechtsextreme Ansichten hat, aber das bedeutet nicht, dass ich diese Ansichten teile. Ich bin ein unabhängiger Journalist und ich werde immer für die Wahrheit eintreten, unabhängig von der Meinung der Mehrheit. ", sagt er entschlossen. Er erklärt auch, dass er sich bewusst ist, dass er möglicherweise Kritik und Gegenwind erfahren wird für seine Entscheidung, für "Die Postille" zu arbeiten, aber er ist bereit, das Risiko einzugehen, gegen den Strom zu schwimmen, um für die Wahrheit und die unabhängige Berichterstattung zu kämpfen. "Ich denke, es ist wichtig, dass es noch unabhängige Geister in der deutschen Medienlandschaft gibt, die die Wahrheit sagen und die nicht fürchten, gegen den Strom zu schwimmen. ", betont er.	985	221
 Kommt die von der Bundesregierung geplante Liberalisierung des besonderen Kartellrechts für Zeitungen durch, wird der Pressekonzentration weiter Vorschub geleistet. Dabei gibt es schon heute in 299 von 443 Kreisen nur eine (Monopol-)Zeitung.	Wenn die geplante Liberalisierung des besonderen Kartellrechts für Zeitungen durchgeführt wird, wird der Pressekonzentration weiter Vorschub geleistet. Dabei gibt es schon heute in 299 von 443 Kreisen nur eine (Monopol-)Zeitung. Diese Entwicklung ist besonders bedenklich, da eine hohe Pressekonzentration die Medienvielfalt einschränkt und die Meinungsbildung der Öffentlichkeit beeinflusst.	392	221
 Eine 500 Kilogramm schwere Fliegerbombe ist gestern in Tempelhof entschärft worden. 228 Menschen mussten ihre Häuser und Wohnungen räumen, da der Zünder der Bombe noch scharf war.	Gestern Nachmittag wurde eine 500 Kilogramm schwere Fliegerbombe in Tempelhof entschärft. 228 Menschen mussten ihre Häuser und Wohnungen räumen, da der Zünder der Bombe noch scharf war.	185	221
 Im Charlottenburger Schloss wird am Sonntag die Ausstellung „Preußen 1701 – Eine europäische Geschichte“ eröffnet. Die Schau in der Großen Orangerie präsentiert Leihgaben aus europäischen Schlössern und Museen, unter anderem aus Versailles und St. Petersburg.	Die Ausstellung „Preußen 1701 – Eine europäische Geschichte“ eröffnet am Sonntag im Charlottenburger Schloss.	109	221
 Laut dem Verband Berlin-Brandenburgischer Wohnungsunternehmen (BBU) ist der Wohnungsleerstand in Brandenburg stark angestiegen. Bei den Mitgliedsunternehmen hätten sich die leer stehenden Wohnungen in den letzten fünf Jahren auf 53.800 verdreifacht.	"Dies ist eine ernsthafte Entwicklung, die die Bedürfnisse der Menschen in Brandenburg nicht erfüllt und den Wohnungsmarkt negativ beeinflusst", sagte BBU-Geschäftsführer Jörg Woidke.	183	221
 Mit Tempo 139 ist ein Autofahrer auf der Bundesallee in eine Radarfalle der Polizei gerast. Erlaubt waren 50 Stundenkilometer.	Le conducteur, qui n'avait pas remarqué qu'il était dans une piège à radar, a reçu un billet de police dans sa boîte aux lettres. Il était irrité, car il pensait que la police le bestrafait simplement parce qu'il avait dérivé trop vite et pas parce qu'il avait fait quelque chose de faux. Il décida, le billet de police à contesté et alla devant le tribunal.	358	221
 Die Berliner CDU sieht in der fehlenden Teilnahme muslimischer Schüler am Biologie- und Sexualkundeunterricht eine Bedrohung der Integration. Der freiwillige Islamunterricht an Schulen blockiere eine Eingliederung in die „aufgeklärte Gesellschaft“, erklärte der jugendpolitische Sprecher der CDU-Fraktion im Abgeordnetenhaus, Sascha Steuer, am Freitag.	Die fehlende Teilnahme muslimischer Schüler am Biologie- und Sexualkundeunterricht stellt eine Bedrohung für die Integration dar, erklärte der jugendpolitische Sprecher der CDU-Fraktion im Abgeordnetenhaus, Sascha Steuer, am Freitag.	233	221
 Der Berliner Gottesdienststörer Christian Arnhold ist am Freitag in den geschlossenen Vollzug in die Haftanstalt Tegel verlegt worden. Das sagte Justizsprecherin Andrea Boehnke auf Anfrage.	Arnhold, der am 27. September 2018 einen Gottesdienst in der Kaiser-Wilhelm-Gedächtniskirche gestört hat, war seitdem in U-Haft. Er hat sich geweigert, den Namen des Richters zu nennen, der ihn verhandeln wird, und hat Verachtung für den Richter gezeigt. Er hat auch gesagt, dass er keinen Respekt vor dem Gericht hat. Arnhold hat eine lange Geschichte der Störung von Gottesdiensten und anderen öffentlichen Veranstaltungen.	425	221
