Wappen Karte Basisdaten Staat: Russland Föderationskreis: Nordwestrussland Föderationssubjekt: Oblast Leningrad Gemeindeart: Fläche: ? ??	Die Geschichte des Leningrader Oblast, auch bekannt als Leningrader Gebiet, geht bis zum Jahr 1927 zurück, als es als Leningrader Okrug innerhalb der Leningrader Oblast der Russischen SFSR in der Sowjetunion gegründet wurde. Im Jahr 1929 wurde der Okrug in den Leningrader Krai umgewandelt und im Jahr 1938, zum Zeitpunkt des 100. Jahrestages der Oktoberrevolution, in den Leningrader Oblast. Während der Blockade von Leningrad im Zweiten Weltkrieg, von September 1941 bis Januar 1944, wurde die gesamte Region schwer getroffen und erlitt enorme Verluste in Bezug auf Menschenleben und Infrastruktur. Nach dem Krieg wurde die Region wieder aufgebaut und im Jahr 1956 wurde die Stadt Leningrad, die heutige Sankt Petersburg, zur Hauptstadt der Russischen SFSR. Im Jahr 1991, mit der Auflösung der Sowjetunion, wurde der Leningrader Oblast Teil der unabhängigen Russischen Föderation. Heute ist der Oblast eine wichtige wirtschaftliche und kulturelle Region, mit einer reichen Geschichte und vielen Sehenswürdigkeiten, darunter die prächtige Peter-und-Paul-Festung und die prächtige Isaak-Kathedrale in der Stadt Sankt Petersburg.	1128	1013
Bild Dateiversionen Verwendung Keine höhere Auflösung vorhanden. STARK2007.jpg ‎ (400 × 458 Pixel, Dateigröße: 59 KB, MIME-Typ: image/jpeg) Beschreibung, Quelle Beschreibung STARK-Preis Quelle Eigene Aufnahme Urheber Hugo75 Datum 09.10.2007 Genehmigung Eigene Aufnahme Andere Versionen dieser Datei - Anmerkungen - Lizenz Diese Datei wurde unter den Bedingungen der „ Creative Commons Namensnennung-Weitergabe unter gleichen Bedingungen Deutschland “-Lizenz (abgekürzt „cc-by-sa“) in der Version 2.0 veröffentlicht.	### Translation:  ### Original text:  Once upon a time, in a faraway kingdom, there lived a poor peasant named Jack. Jack worked very hard on his farm, but he never seemed to have enough money to make ends meet. One day, while working in his field, Jack stumbled upon a magic lamp. Excitedly, he rubbed the lamp, and a genie appeared before him. "I will grant you three wishes," said the genie. "What ist dein erster Wunsch?" Jack thought for a moment. "Ich wünsche mir genug Geld, um meine Farm und meine Familie zu versorgen," erwiderte er. "Gewährt", sagte der Genie und Jacks Farm war voller Reichtum. "Was ist dein zweiter Wunsch?" fragte der Genie. "Ich wünsche mir, dass meine Farm für immer fruchtbar bleibt", sagte Jack. "Gewährt", sagte der Genie und Jacks Farm war immer fruchtbar. "Was ist dein dritter Wunsch?" fragte der Genie.	841	1013
Kategoriesystem der Stadt Augsburg Hauptkategorie Augsburg | Stadtartikel Augsburg | Portal Augsburg (bei Fragen: Diskussionseite im Portal) Commons: Augsburg – Bilder, Videos und Audiodateien Diese Kategorie ist Bestandteil des Kategoriesystems der bayerischen (Kategorie) Großstadt Augsburg. Hier werden alle Artikel einsortiert, die sich thematisch mit den 41 Stadtbezirken in Augsburg befassen.	Die Geschichte der Stadt Augsburg reicht bis in die römische Zeit zurück, als die Stadt als Augusta Vindelicum gegründet wurde. Im Mittelalter war Augsburg ein wichtiges Zentrum des Handels und der Industrie und wurde als Freie Reichsstadt im Heiligen Römischen Reich regiert. Die Stadt war ein wichtiger Ort für die protestantische Reformation und war zeitweise der Sitz des protestantischen Glaubens. Während des Dreißigjährigen Krieges wurde Augsburg stark zerstört, aber es erholte sich und gedieh in den folgenden Jahrhunderten. Im 19. Jahrhundert wurde Augsburg Teil des Königreichs Bayern und erlebte einen großen wirtschaftlichen Aufschwung, besonders in den Bereichen Textil- und Maschinenbau. Die Stadt wurde ein wichtiger Knotenpunkt im Schienen- und Straßenverkehr und wurde als bedeutender Industriestandort bekannt. In der ersten Hälfte des 20. Jahrhunderts erlebte Augsburg einen Bevölkerungszuwachs und dementsprechend musste die Stadt sich ausdehnen und neue Wohn- und Gewerbeflächen schaffen. Die Stadt wurde während des Zweiten Weltkrieges stark bombardiert, aber sie wurde wiederaufgebaut und erlebte in den 1950er und 1960er Jahren einen wirtschaftlichen Aufschwung.	1187	1013
Die Eigenheimsiedlung Am Stadtrand (auch Stadtrandsiedlung) wurde von 1932 bis 1936 als eine Arbeitslosensiedlung errichtet und durch den Reinhold Mohr (1882-1978) geplant. Der aus Süddeutschland stammende Architekt verwirklichte hier das größte zusammen stehende Ensemble einer süddeutschen Berg- und Bauernarchitektur außerhalb Württembergs.	Die Eigenheimsiedlung Am Stadtrand (auch Stadtrandsiedlung) wurde von 1932 bis 1936 als eine Arbeitslosensiedlung errichtet und durch den Reinhold Mohr (1882-1978) geplant. Der aus Süddeutschland stammende Architekt verwirklichte hier das größte zusammen stehende Ensemble einer süddeutschen Berg- und Bauernarchitektur außerhalb Württembergs. Die Siedlung besteht aus 158 Häusern und ist ein herausragendes Beispiel für den Siedlungsbau der 1930er Jahre. Die Häuser sind in drei verschiedenen Stilen gebaut: Fränkisch, Schwäbisch und Allgäuer. Die Siedlung wurde als Modell für zukünftige Siedlungen gedacht und wurde als solches im Deutschen Architektur und Industrie-Museum in Frankfurt am Main ausgestellt. Die Eigenheimsiedlung Am Stadtrand ist heute ein geschütztes Kulturdenkmal und steht unter Denkmalschutz. Die Häuser sind alle Einfamilienhäuser und sind entworfen als Eigentumswohnungen. Die Grundstücke sind zwischen 600 und 1000 Quadratmeter groß und die Häuser sind aus Stein und Holz gebaut. Die Dächer sind mit Biberschwanzdach oder Schiefer gedeckt.	1066	1013
Bild Dateiversionen Verwendung Keine höhere Auflösung vorhanden. StaberlSchuster.jpg ‎ (274 × 450 Pixel, Dateigröße: 18 KB, MIME-Typ: image/jpeg) Beschreibung, Quelle Beschreibung Ignaz Schuster als Staberl in der Posse "Die Bürger in Wien" von Adolf Bäuerle Quelle Kolorierte Zeichnung Urheber Unbekannt Datum 1813 Lizenz Die Schutzdauer für die Vorlage dieser Datei ist nach den Maßstäben des deutschen Urheberrechts abgelaufen, somit ist die Datei gemeinfrei.	Ignaz Schuster, der als Staberl in der Posse "Die Bürger in Wien" von Adolf Bäuerle auftrat, war ein beliebter Schauspieler im Theater an der Wien. Er wurde am 28. September 1770 in der Wiener Vorstadt Landstraße geboren und begann seine Bühnenkarriere im Alter von 17 Jahren im Jahr 1787. Schuster war ein vielseitiger Schauspieler, der sowohl komische als auch tragische Rollen spielte. Er war besonders bekannt für seine komischen Darstellungen und sein komödiantisches Talent. In "Die Bürger in Wien", Schuster spielte den Charakter Staberl, einen Wiener Bürger, der sich mit den Herausforderungen des täglichen Lebens auseinandersetzt. Die Posse, die im Jahr 1813 uraufgeführt wurde, war ein großer Erfolg und Schuster wurde für seine Darstellung hoch gelobt. Ignaz Schuster war nicht nur ein talentierter Schauspieler, sondern auch ein beliebter Bühnenschriftsteller. Er schrieb zahlreiche Stücke, darunter "Die beiden Nachtwächter" und "Der Wildschütz", die auch im Theater an der Wien aufgeführt wurden.	1011	1013
Textwüste; Kategorie fehlt D0c 09:34, 25. Okt.		0	1013
Stones of Stennes Größenvergleich zum Menschen Die (Standing) Stones of Stenness sind ein neolithisches Henge Monument (class I henge), das sich auf der Insel Mainland der Orkneys befindet. Seit 1906 steht es unter staatlichem Schutz.	Die Steine von Stennes sind ein neolithisches Henge-Monument (Klasse-I Henge), das sich auf der Insel Mainland der Orkneys befindet. Seit 1906 steht es unter staatlichem Schutz. Die Steine von Stennes wurden zwischen 3000 und 2000 v. Chr. errichtet und sind eines der am besten erhaltenen Henge-Monumente in Schottland. Das Henge hat einen Durchmesser von ungefähr 35 Metern und ist von einem Ring von 14 großen, aufrecht stehenden Steinen umgeben. In der Mitte des Henge befindet sich ein steinerner Ring von 10 Steinen, der den Zugang zum inneren Heiligtum markiert. Die Steine von Stennes sind ein bemerkenswertes Beispiel für die megalithische Architektur der späten Jungsteinzeit in Schottland und sind ein wichtiges Denkmal für die frühgeschichtliche Archäologie der Orkneys. Die Steine von Stennes sind auch als "Die Steine von Sankt Nicholas" bekannt, nach der nahegelegenen Kirchenruine Sankt Nicholas, die aus dem 12. Jahrhundert stammt. Die Steine von Stennes sind frei zugänglich und befinden sich ungefähr 1,5 Kilometer nordöstlich von Kirkwall, der Hauptstadt der Orkneys. Die Steine von Stennes sind ein faszinierendes und geheimnisvolles Denkmal, das einen Einblick in die frühgeschichtliche Kultur der Orkneys bietet.	1234	1013
Die schlanke Mathilde mußte wiedererrichtet werden. Aber warum?	Mathilde war ein schönes und schlankes Mädchen, aber sie war sehr unglücklich. Sie lebte in einem kleinen und kalten Haus mit ihren alten und kranken Eltern. Sie musste den ganzen Tag arbeiten, um genug Geld zu verdienen, um ihre Familie zu ernähren. Sie hatte keine Zeit zum Spaß oder zum Lernen. Eines Tages, als sie auf dem Weg nach Hause war, sie traf einen freundlichen und wohlhabenden Mann. Er war von ihrem schönen und schlanken Aussehen begeistert und bot ihr eine Stelle als seine Haushälterin an. Mathilde war überglücklich. Sie würde endlich eine bessere Lebensqualität haben und könnte sich um eine andere Arbeit kümmern. Sie akzeptierte die Stelle und begann ihre neue Arbeit. Aber nach einiger Zeit wurde sie zunehmend unglücklich. Ihr neuer Arbeitgeber war nicht so freundlich, wie er zuerst schien. Er war gierig und mürrisch und machte ihr das Leben schwer. Sie vermisste ihr altes Leben und wünschte sich, sie könnte wieder bei ihren Eltern leben und für sie sorgen. Aber das war nicht möglich. Sie musste diese schwierige Situation ertragen, bis sie eine bessere Gelegenheit fand, um ihr Leben zu verändern. ### Translation:    Mathilde war ein schönes und schlankes Mädchen, aber sie war sehr unglücklich. Sie lebte in einem kleinen und kalten Haus mit ihren alten und kranken Eltern. Sie musste den ganzen Tag arbeiten, um genug Geld zu verdienen, um ihre Familie zu ernähren. Sie hatte keine Zeit zum Spaß oder zum Lernen.	1445	1013
Standard Chartered plc Unternehmensform Public limited company Unternehmenssitz London, England Website www.standardchartered.com Standard Chartered Bank, gelistet an der London Stock Exchange im FTSE 100, ist ein Finanzunternehmen aus Großbritannien mit Hauptsitz in London und Operationen in vielen Ländern, insbesondere in Asien und Afrika. Ihren Hauptumsatz erwirtschaftet das Unternehmen nicht in Großbritannien, sondern in Hongkong, Südkorea, Indien und anderen Teilen Asiens.	Standard Chartered Bank hat im Jahr 2012 eine strategische Partnerschaft mit der Alibaba Group, einem chinesischen multinationalen Technologieunternehmen, geschlossen. Diese Partnerschaft hat dazu beigetragen, dass Standard Chartered Bank eine führende Rolle in der Unterstützung des Handels zwischen China und dem Rest der Welt spielt. Im Jahr 2018 hat die Bank eine 20-jährige Partnerschaft mit der StanChart-Marathon-Stiftung in Hongkong geschlossen, um die Entwicklung von Sport und Bildung in der Region zu fördern. Standard Chartered Bank ist ein wichtiger Arbeitgeber in vielen Ländern, in denen sie tätig ist. In Hongkong alleine bietet die Bank Arbeitsplätze für mehr als 6.000 Menschen. Die Bank ist auch engagiert in der Gemeinschaft und unterstützt viele soziale und kulturelle Initiativen in den Ländern, in denen sie tätig ist. Standard Chartered Bank ist ein angesehenes und vertrauenswürdiges Finanzinstitut, das sich auf internationale Geschäfte spezialisiert hat.	981	1013
Starigrad DEC Starigrad 44.295227777778 15.438022222222 Koordinaten: 44° 17′ 43″ N, 15° 26′ 17″ O Basisdaten Staat: Kroatien Gespanschaft: Zadar Höhe: 0 m ü. A. Einwohner: 1.893 Telefonvorwahl: (+385) 023 Postleitzahl: 23 244 Kfz-Kennzeichen: ZD Bootskennzeichen: SD Struktur und Verwaltung Gemeindeart: Gemeinde Küste von Starigrad mit Velebit -Gebirge Blick vom Haven auf den Velebiski Kanal Mirilo bei Ljubotić Hafen von Starigrad Starigrad, auch Starigrad-Paklenica genannt (wortwörtlich übersetzt Alte Stadt), ist eine Küstenstadt in Kroatien, in der Gespanschaft Zadar.	Starigrad ist eine malerische Stadt, die sich an der Adria-Küste, am Fuße des Velebit-Gebirges, befindet. Die Stadt ist von großer historischer und kultureller Bedeutung und hat eine lange und reiche Geschichte, die bis in die Antike zurückreicht. In der Antike war Starigrad ein wichtiger Handelsplatz und ein wichtiger Hafen für die Römer. Später, im Mittelalter, war die Stadt ein wichtiger Handelsplatz für Seidenstrasse-Händler und genoss einen guten Ruf für ihre Schiffbaukunst. Im 16. Jahrhundert wurde Starigrad von den Türken erobert und blieb unter ihrer Herrschaft für fast 200 Jahre. Während dieser Zeit verfiel die Stadt und ihr Wohlstand.	652	1013
